customerID,gender,SeniorCitizen,Partner,Dependents,tenure,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-06750,Male,0,No,No,10,Yes,DSL,No,No,Month-to-month,No,Electronic check,40.94,435.52,1
CUST-06751,Male,0,Yes,Yes,24,No,DSL,Yes,No,Month-to-month,No,Mailed check,67.83,1754.11,0
CUST-06752,Female,0,No,No,10,Yes,No,Yes,Yes,One year,Yes,Bank transfer,44.24,421.12,0
CUST-06753,Male,0,No,No,2,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,103.71,221.91,1
CUST-06754,Female,0,No,No,1,No,Fiber optic,No,No,Two year,Yes,Bank transfer,46.37,43.54,1
CUST-06755,Male,1,No,No,17,No,No,No,No internet service,Month-to-month,Yes,Electronic check,110.16,1840.26,1
CUST-06756,Male,0,Yes,Yes,54,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Mailed check,64.1,3501.73,1
CUST-06757,Male,1,Yes,Yes,25,No,Fiber optic,No,Yes,One year,Yes,Bank transfer,45.44,1184.6,0
CUST-06758,Male,1,Yes,No,72,Yes,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,43.26,2822.02,1
CUST-06759,Female,0,No,No,10,Yes,Fiber optic,No internet service,No,One year,No,Bank transfer,110.41,1057.84,0
CUST-06760,Male,0,No,Yes,9,Yes,DSL,No,Yes,Month-to-month,No,Mailed check,85.88,789.7,0
CUST-06761,Male,0,No,Yes,5,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,42.22,205.08,1
CUST-06762,Male,0,Yes,No,5,No,No,Yes,Yes,One year,Yes,Bank transfer,68.57,361.71,0
CUST-06763,Male,0,No,No,10,No,DSL,No,No,Two year,No,Mailed check,18.0,185.46,0
CUST-06764,Male,0,Yes,No,47,Yes,DSL,No,No internet service,One year,No,Electronic check,25.05,1114.81,0
CUST-06765,Male,0,No,No,70,No,DSL,No,No,One year,Yes,Electronic check,42.49,2763.68,0
CUST-06766,Male,0,No,Yes,72,Yes,DSL,No,No,One year,Yes,Electronic check,41.76,3084.32,0
CUST-06767,Female,0,No,Yes,7,No,Fiber optic,No internet service,Yes,Month-to-month,No,Electronic check,101.39,702.7,1
CUST-06768,Female,0,Yes,Yes,63,No,DSL,No,No,Two year,Yes,Mailed check,18.0,1058.92,0
CUST-06769,Male,0,No,Yes,11,No,Fiber optic,No,No,Month-to-month,No,Mailed check,22.17,235.4,0
CUST-06770,Female,0,Yes,Yes,3,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,No,Bank transfer,78.57,226.43,0
CUST-06771,Male,0,Yes,Yes,61,No,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,71.91,4042.72,1
CUST-06772,Female,0,No,No,30,Yes,No,No,Yes,Month-to-month,Yes,Credit card,54.51,1650.64,0
CUST-06773,Male,0,No,No,5,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,118.0,621.11,0
CUST-06774,Male,0,Yes,No,16,Yes,DSL,No,Yes,Month-to-month,Yes,Mailed check,83.52,1356.49,0
CUST-06775,Male,0,Yes,No,10,Yes,DSL,No,No internet service,Month-to-month,Yes,Electronic check,101.68,1083.15,1
CUST-06776,Female,0,No,Yes,40,No,Fiber optic,No,No internet service,One year,Yes,Bank transfer,63.48,2350.06,0
CUST-06777,Male,0,No,No,18,No,Fiber optic,No internet service,No,One year,Yes,Bank transfer,48.69,865.13,0
CUST-06778,Male,0,Yes,No,72,No,DSL,No,Yes,One year,Yes,Bank transfer,49.04,3608.15,0
CUST-06779,Male,0,Yes,Yes,1,No,DSL,Yes,Yes,Month-to-month,Yes,Credit card,92.83,96.1,0
CUST-06780,Male,0,Yes,Yes,13,No,Fiber optic,No,Yes,One year,No,Bank transfer,88.18,1191.23,0
CUST-06781,Male,0,No,Yes,19,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card,58.44,1161.21,0
CUST-06782,Female,0,No,Yes,20,Yes,Fiber optic,Yes,No internet service,One year,No,Electronic check,79.15,1630.94,0
CUST-06783,Female,0,No,Yes,11,Yes,DSL,No,No internet service,Month-to-month,Yes,Electronic check,93.88,948.87,0
CUST-06784,Female,1,No,Yes,39,No phone service,Fiber optic,No internet service,No,Month-to-month,No,Electronic check,48.08,1948.36,0
CUST-06785,Male,0,Yes,Yes,62,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Bank transfer,54.7,3543.87,0
CUST-06786,Male,0,Yes,Yes,72,No phone service,No,No internet service,No internet service,One year,No,Mailed check,78.4,6201.92,0
CUST-06787,Male,0,No,No,49,No,Fiber optic,No,No,Two year,Yes,Bank transfer,18.0,916.11,0
CUST-06788,Female,0,Yes,No,57,No,Fiber optic,No,No,One year,No,Mailed check,78.97,4669.49,0
CUST-06789,Male,0,Yes,No,23,Yes,Fiber optic,No internet service,No internet service,Month-to-month,No,Electronic check,31.25,720.88,1
CUST-06790,Female,0,Yes,No,52,No,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,93.25,5205.81,1
CUST-06791,Male,0,Yes,No,10,No,DSL,No,No,Two year,No,Electronic check,118.0,1297.25,0
CUST-06792,Male,0,No,No,15,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,44.08,698.1,1
CUST-06793,Female,0,No,Yes,11,No phone service,Fiber optic,Yes,No internet service,Two year,Yes,Electronic check,24.51,275.68,0
CUST-06794,Male,0,No,Yes,18,Yes,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,59.6,982.46,0
CUST-06795,Male,0,Yes,No,10,Yes,No,No,Yes,Two year,Yes,Bank transfer,57.04,596.27,0
CUST-06796,Female,1,Yes,No,72,No,No,No internet service,Yes,Two year,Yes,Mailed check,84.82,6361.78,0
CUST-06797,Female,0,Yes,No,11,No,Fiber optic,Yes,No,One year,Yes,Electronic check,72.02,835.88,1
CUST-06798,Female,0,No,No,3,Yes,DSL,No,No,Month-to-month,Yes,Mailed check,56.11,155.69,0
CUST-06799,Male,1,Yes,Yes,22,No,Fiber optic,No,No,Month-to-month,No,Credit card,67.72,1535.65,0
CUST-06800,Male,1,Yes,Yes,1,No phone service,No,No,Yes,Two year,No,Mailed check,31.34,30.06,0
CUST-06801,Female,0,Yes,No,3,No,DSL,No,Yes,Two year,No,Credit card,89.88,283.68,0
CUST-06802,Female,0,Yes,No,7,No,No,No,No internet service,Month-to-month,No,Mailed check,113.54,753.51,1
CUST-06803,Male,0,Yes,No,18,Yes,DSL,No,No,Month-to-month,Yes,Credit card,29.07,542.51,1
CUST-06804,Male,0,Yes,No,17,No,Fiber optic,No,No,Two year,No,Electronic check,18.0,293.45,0
CUST-06805,Male,0,No,No,48,Yes,Fiber optic,No,No,One year,Yes,Electronic check,52.94,2291.58,0
CUST-06806,Male,0,No,No,40,Yes,DSL,No,No internet service,Two year,Yes,Bank transfer,28.36,1164.66,0
CUST-06807,Male,0,Yes,Yes,16,No phone service,No,Yes,Yes,Two year,No,Credit card,26.71,394.31,0
CUST-06808,Female,0,Yes,No,12,No,Fiber optic,No,No,Two year,Yes,Credit card,22.94,284.05,0
CUST-06809,Male,0,Yes,No,11,No,DSL,No internet service,No,Month-to-month,No,Mailed check,59.19,706.51,0
CUST-06810,Male,0,Yes,Yes,44,No,Fiber optic,Yes,No,Month-to-month,No,Electronic check,52.66,2534.49,0
CUST-06811,Female,0,Yes,Yes,1,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,76.2,72.18,1
CUST-06812,Female,0,No,Yes,1,Yes,DSL,No,Yes,Two year,Yes,Electronic check,48.11,51.09,0
CUST-06813,Male,0,Yes,Yes,47,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,28.5,1300.27,1
CUST-06814,Male,1,Yes,Yes,19,No,DSL,No internet service,No,Month-to-month,No,Electronic check,64.49,1323.45,1
CUST-06815,Male,0,Yes,Yes,4,No,DSL,No,No,Month-to-month,No,Mailed check,33.24,140.6,0
CUST-06816,Female,0,No,No,8,Yes,DSL,No internet service,Yes,Month-to-month,No,Credit card,80.37,588.17,1
CUST-06817,Male,0,Yes,No,72,Yes,DSL,No,Yes,Two year,No,Electronic check,18.0,1271.93,0
CUST-06818,Male,0,Yes,Yes,58,Yes,DSL,No internet service,No,One year,Yes,Electronic check,18.0,1010.03,0
CUST-06819,Male,1,Yes,No,37,Yes,No,Yes,No,One year,Yes,Electronic check,18.0,703.99,0
CUST-06820,Female,0,Yes,No,19,No,DSL,No,No internet service,Month-to-month,Yes,Electronic check,52.45,978.67,0
CUST-06821,Male,0,Yes,Yes,22,Yes,DSL,No,No,Two year,No,Mailed check,56.39,1286.38,0
CUST-06822,Male,0,Yes,Yes,72,No,DSL,No,No,Month-to-month,No,Electronic check,69.11,5077.86,0
CUST-06823,Male,0,Yes,No,72,Yes,Fiber optic,Yes,No,One year,No,Credit card,48.06,3789.49,0
CUST-06824,Male,0,No,No,7,Yes,Fiber optic,No,No internet service,Month-to-month,No,Mailed check,39.6,301.47,1
CUST-06825,Female,0,No,Yes,49,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,108.0,5215.48,1
CUST-06826,Male,1,No,Yes,6,No,DSL,Yes,No internet service,Month-to-month,No,Mailed check,100.07,627.27,0
CUST-06827,Female,0,No,No,7,No,Fiber optic,No,No,One year,Yes,Electronic check,94.59,705.76,0
CUST-06828,Female,1,No,No,33,Yes,Fiber optic,Yes,No,One year,Yes,Electronic check,74.27,2646.44,0
CUST-06829,Female,0,Yes,No,15,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,76.66,1050.58,0
CUST-06830,Male,0,Yes,Yes,72,No,Fiber optic,No internet service,No,Month-to-month,Yes,Electronic check,40.84,2824.08,0
CUST-06831,Male,0,Yes,No,2,No,No,Yes,Yes,Two year,Yes,Bank transfer,69.33,133.67,1
CUST-06832,Male,0,Yes,Yes,21,No,Fiber optic,Yes,Yes,Month-to-month,No,Credit card,36.8,762.67,1
CUST-06833,Female,0,No,No,72,Yes,DSL,Yes,No internet service,Month-to-month,No,Mailed check,33.4,2245.73,0
CUST-06834,Male,0,No,No,70,No,DSL,No,No,Month-to-month,Yes,Bank transfer,18.0,1259.04,0
CUST-06835,Female,0,No,No,5,Yes,Fiber optic,No,No internet service,Two year,Yes,Mailed check,77.18,398.5,1
CUST-06836,Female,0,Yes,No,13,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,69.91,908.35,0
CUST-06837,Female,1,No,No,28,Yes,Fiber optic,Yes,No,Two year,No,Mailed check,55.91,1617.39,0
CUST-06838,Male,0,Yes,No,5,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,51.99,237.41,0
CUST-06839,Male,0,No,Yes,72,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,18.0,1393.46,1
CUST-06840,Female,1,No,No,72,No,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,72.69,5693.27,0
CUST-06841,Female,1,Yes,No,5,Yes,No,Yes,No,One year,Yes,Bank transfer,55.53,284.2,0
CUST-06842,Female,0,Yes,Yes,3,No,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,91.88,296.67,1
CUST-06843,Male,1,Yes,Yes,2,No phone service,Fiber optic,No,No internet service,One year,Yes,Electronic check,69.39,128.55,0
CUST-06844,Female,0,Yes,Yes,72,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,86.17,6573.33,0
CUST-06845,Male,1,Yes,No,6,Yes,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,64.78,359.07,1
CUST-06846,Male,0,No,No,16,Yes,DSL,Yes,No internet service,Two year,No,Credit card,70.45,1106.46,0
CUST-06847,Female,0,Yes,No,17,No,Fiber optic,No internet service,No,One year,Yes,Bank transfer,92.93,1524.14,0
CUST-06848,Male,0,No,No,27,No,DSL,No,No internet service,Month-to-month,No,Credit card,59.23,1626.59,0
CUST-06849,Male,1,Yes,No,2,Yes,No,No,No,One year,Yes,Mailed check,79.16,152.04,1
CUST-06850,Female,0,Yes,Yes,7,No,DSL,No,No internet service,One year,No,Mailed check,51.69,371.77,0
CUST-06851,Male,0,No,No,72,No,DSL,No internet service,No internet service,Month-to-month,No,Electronic check,61.07,4280.42,0
CUST-06852,Male,0,Yes,Yes,71,No,Fiber optic,No internet service,Yes,Month-to-month,No,Credit card,112.81,8587.46,0
CUST-06853,Male,0,Yes,No,45,Yes,No,No,No internet service,Month-to-month,Yes,Credit card,84.22,3891.38,0
CUST-06854,Male,0,No,No,1,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,48.76,45.98,1
CUST-06855,Male,0,Yes,Yes,11,No,Fiber optic,Yes,No,One year,Yes,Electronic check,77.69,826.58,0
CUST-06856,Male,0,Yes,No,29,Yes,Fiber optic,Yes,No,Month-to-month,No,Bank transfer,26.6,825.0,1
CUST-06857,Male,1,Yes,Yes,9,No phone service,Fiber optic,No,No,Month-to-month,Yes,Electronic check,58.36,513.31,1
CUST-06858,Female,0,Yes,No,72,Yes,No,No,Yes,Month-to-month,No,Credit card,36.4,2639.56,1
CUST-06859,Female,0,Yes,Yes,30,No phone service,DSL,No internet service,No,Two year,No,Mailed check,78.56,2427.01,0
CUST-06860,Male,0,No,No,2,No,No,No,No,One year,Yes,Mailed check,59.33,115.05,0
CUST-06861,Male,0,Yes,Yes,71,No phone service,No,No,Yes,Month-to-month,Yes,Bank transfer,73.5,5003.48,0
CUST-06862,Female,0,Yes,Yes,72,No,No,No,No,Month-to-month,No,Bank transfer,88.23,6321.12,1
CUST-06863,Male,1,No,No,2,No,No,No,No internet service,Month-to-month,Yes,Electronic check,51.19,96.54,0
CUST-06864,Male,0,No,No,22,No,No,No internet service,Yes,One year,Yes,Credit card,52.27,1100.31,0
CUST-06865,Male,0,No,No,10,Yes,DSL,No,No,Month-to-month,No,Credit card,63.89,582.94,0
CUST-06866,Male,1,Yes,No,14,Yes,DSL,Yes,No,Two year,No,Mailed check,39.19,527.15,0
CUST-06867,Female,0,No,No,5,No,DSL,No,No internet service,Month-to-month,Yes,Mailed check,64.66,311.71,1
CUST-06868,Female,1,No,No,25,Yes,DSL,No internet service,No,One year,Yes,Mailed check,66.25,1809.23,0
CUST-06869,Male,0,Yes,Yes,72,No,Fiber optic,No internet service,No,One year,Yes,Mailed check,71.87,5267.5,0
CUST-06870,Female,0,Yes,Yes,20,Yes,DSL,No internet service,No,Two year,Yes,Credit card,77.59,1640.99,0
CUST-06871,Male,0,Yes,No,2,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,32.73,1
CUST-06872,Female,0,Yes,Yes,29,No,Fiber optic,No,No,One year,No,Electronic check,26.45,706.69,0
CUST-06873,Male,0,No,Yes,12,Yes,No,No,No,Month-to-month,Yes,Credit card,29.98,382.39,1
CUST-06874,Female,1,Yes,Yes,58,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,67.78,4028.38,1
CUST-06875,Male,1,Yes,No,17,No,No,No internet service,Yes,Two year,No,Bank transfer,56.47,900.66,0
CUST-06876,Male,1,No,Yes,6,No,Fiber optic,No,Yes,Two year,Yes,Electronic check,18.0,105.94,0
CUST-06877,Female,0,No,Yes,6,Yes,No,No,No internet service,One year,Yes,Credit card,118.0,713.48,0
CUST-06878,Female,0,Yes,No,43,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,18.0,827.19,0
CUST-06879,Male,0,No,No,9,Yes,No,No,No,Two year,Yes,Credit card,65.91,541.04,0
CUST-06880,Female,0,No,No,43,Yes,DSL,No,Yes,Month-to-month,No,Credit card,81.9,3589.83,0
CUST-06881,Female,0,Yes,Yes,6,Yes,No,No,No,Month-to-month,No,Electronic check,43.41,271.77,0
CUST-06882,Male,0,Yes,No,11,Yes,Fiber optic,No,No,One year,No,Mailed check,84.2,1014.72,0
CUST-06883,Female,0,No,No,18,No,Fiber optic,No internet service,No,Month-to-month,No,Bank transfer,34.75,663.93,0
CUST-06884,Male,0,No,No,72,No phone service,Fiber optic,No internet service,No,Two year,Yes,Credit card,70.13,4823.38,0
CUST-06885,Female,0,No,No,72,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,18.0,1350.32,1
CUST-06886,Male,0,No,Yes,6,No,No,No,No internet service,Month-to-month,No,Credit card,100.2,632.86,1
CUST-06887,Male,1,Yes,Yes,13,No,DSL,Yes,No internet service,One year,No,Electronic check,65.03,884.23,0
CUST-06888,Female,0,No,No,4,Yes,DSL,Yes,Yes,One year,Yes,Credit card,18.0,76.61,0
CUST-06889,Male,0,No,Yes,21,No phone service,DSL,No,Yes,Month-to-month,Yes,Mailed check,83.86,1903.26,1
CUST-06890,Male,1,Yes,Yes,18,No,DSL,No,No internet service,Month-to-month,Yes,Mailed check,113.96,1886.53,1
CUST-06891,Female,0,Yes,No,69,No,DSL,Yes,No,One year,Yes,Mailed check,37.21,2364.54,1
CUST-06892,Male,1,Yes,No,72,No phone service,Fiber optic,No,No,Month-to-month,No,Electronic check,58.69,4476.18,1
CUST-06893,Female,0,Yes,No,14,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,49.56,659.48,1
CUST-06894,Female,1,No,Yes,20,No,Fiber optic,No,No,One year,No,Mailed check,41.89,763.83,0
CUST-06895,Male,0,No,Yes,67,No phone service,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,38.73,2543.65,0
CUST-06896,Female,0,Yes,Yes,49,Yes,Fiber optic,Yes,No internet service,Two year,No,Bank transfer,45.61,2377.87,0
CUST-06897,Female,0,Yes,No,1,Yes,DSL,No,No,One year,Yes,Mailed check,47.23,43.7,0
CUST-06898,Male,0,No,Yes,11,Yes,Fiber optic,Yes,Yes,Two year,Yes,Mailed check,54.31,617.94,0
CUST-06899,Female,0,No,Yes,16,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card,52.13,751.28,0
CUST-06900,Male,0,Yes,Yes,7,No,DSL,No internet service,No internet service,Two year,Yes,Bank transfer,87.84,566.89,0
CUST-06901,Female,0,No,No,6,No,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,85.16,495.72,1
CUST-06902,Male,1,No,No,1,Yes,DSL,No,Yes,Month-to-month,Yes,Credit card,18.99,17.41,0
CUST-06903,Female,0,No,Yes,30,No,No,Yes,No,Month-to-month,No,Credit card,47.19,1513.64,1
CUST-06904,Male,0,No,Yes,9,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card,102.52,989.86,1
CUST-06905,Male,0,Yes,No,1,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,73.82,77.59,1
CUST-06906,Female,0,Yes,Yes,7,No,DSL,No,Yes,Month-to-month,Yes,Bank transfer,75.03,498.16,0
CUST-06907,Male,0,Yes,No,48,No,DSL,No,Yes,Month-to-month,Yes,Electronic check,72.17,3480.27,0
CUST-06908,Male,0,No,Yes,57,No,DSL,No,No,Month-to-month,Yes,Bank transfer,57.15,3051.8,0
CUST-06909,Male,0,Yes,Yes,19,No,DSL,No,No internet service,One year,Yes,Bank transfer,63.77,1158.63,0
CUST-06910,Female,0,No,Yes,16,No,DSL,No,No internet service,Month-to-month,No,Electronic check,52.88,848.79,0
CUST-06911,Male,0,No,Yes,72,No,DSL,No,No,One year,Yes,Electronic check,90.67,6835.09,0
CUST-06912,Female,0,Yes,Yes,6,No,Fiber optic,No,No internet service,One year,Yes,Mailed check,53.16,293.1,0
CUST-06913,Female,0,No,No,7,Yes,Fiber optic,Yes,No,Two year,No,Bank transfer,61.61,413.73,0
CUST-06914,Female,1,No,Yes,10,No,Fiber optic,No,No,Month-to-month,No,Electronic check,87.06,944.88,0
CUST-06915,Male,0,Yes,No,5,No,Fiber optic,Yes,No internet service,Two year,No,Mailed check,55.17,271.94,0
CUST-06916,Female,0,Yes,No,14,No,Fiber optic,No,No,One year,No,Credit card,62.88,957.59,1
CUST-06917,Male,0,Yes,No,72,No,Fiber optic,No,No internet service,Two year,Yes,Electronic check,54.25,4289.88,0
CUST-06918,Female,1,Yes,Yes,28,Yes,DSL,No,No,Month-to-month,Yes,Credit card,62.32,1754.26,0
CUST-06919,Female,0,Yes,Yes,15,Yes,No,No,No,One year,Yes,Mailed check,55.27,793.91,0
CUST-06920,Female,0,No,No,72,Yes,No,No,Yes,Two year,Yes,Electronic check,48.92,3727.08,0
CUST-06921,Male,0,Yes,No,1,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Electronic check,43.76,40.78,0
CUST-06922,Female,0,No,No,7,Yes,DSL,Yes,No,One year,Yes,Electronic check,59.83,398.04,0
CUST-06923,Male,0,Yes,No,25,No phone service,No,No,Yes,Two year,No,Electronic check,95.55,2524.85,0
CUST-06924,Male,0,No,No,28,Yes,No,No internet service,No,One year,No,Credit card,83.71,2312.77,0
CUST-06925,Female,0,No,No,1,No,DSL,No,No,Month-to-month,Yes,Bank transfer,18.0,16.93,0
CUST-06926,Female,0,Yes,No,15,No,DSL,No,No internet service,One year,Yes,Credit card,52.13,805.58,1
CUST-06927,Female,0,No,No,31,No phone service,No,No,Yes,Month-to-month,No,Bank transfer,45.85,1487.52,0
CUST-06928,Male,0,Yes,No,35,No phone service,DSL,No,No,Two year,Yes,Mailed check,18.13,586.97,0
CUST-06929,Male,0,No,No,30,No,No,No,Yes,Month-to-month,No,Electronic check,73.26,2099.77,0
CUST-06930,Male,0,No,Yes,11,Yes,DSL,No internet service,No,Month-to-month,Yes,Bank transfer,62.12,645.23,0
CUST-06931,Female,0,No,No,2,Yes,No,No internet service,No,Month-to-month,No,Bank transfer,118.0,230.33,0
CUST-06932,Male,0,Yes,Yes,16,No phone service,DSL,No,Yes,One year,Yes,Mailed check,54.98,926.03,0
CUST-06933,Male,1,Yes,No,4,Yes,DSL,No,No,Two year,Yes,Credit card,41.71,173.97,0
CUST-06934,Male,0,No,No,72,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer,38.81,2885.15,0
CUST-06935,Male,0,Yes,Yes,19,Yes,DSL,No,No internet service,Month-to-month,No,Credit card,51.45,881.02,0
CUST-06936,Female,0,No,Yes,11,No,DSL,No,No,Month-to-month,No,Bank transfer,82.71,844.69,0
CUST-06937,Female,1,Yes,No,43,No,No,No,No,Two year,No,Electronic check,86.15,3499.44,0
CUST-06938,Female,0,No,No,20,No,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer,118.0,2252.36,0
CUST-06939,Male,0,Yes,No,11,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Electronic check,28.8,294.4,0
CUST-06940,Male,0,Yes,No,50,Yes,DSL,No internet service,No,One year,Yes,Bank transfer,67.59,3318.88,0
CUST-06941,Female,0,Yes,Yes,60,No phone service,Fiber optic,No,No,Month-to-month,Yes,Mailed check,44.47,2441.5,1
CUST-06942,Female,0,No,Yes,33,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,75.51,2616.43,0
CUST-06943,Male,0,No,No,1,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,106.49,112.62,1
CUST-06944,Male,0,No,No,25,Yes,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,90.86,2305.24,0
CUST-06945,Male,0,Yes,No,43,Yes,Fiber optic,No internet service,Yes,Two year,Yes,Electronic check,28.77,1135.59,0
CUST-06946,Female,0,No,No,4,No,Fiber optic,Yes,Yes,One year,Yes,Credit card,85.54,368.85,1
CUST-06947,Male,0,Yes,Yes,7,No phone service,No,No,No,Month-to-month,No,Mailed check,18.0,137.73,0
CUST-06948,Male,0,Yes,No,64,No,Fiber optic,Yes,No,Month-to-month,No,Mailed check,18.0,1083.42,0
CUST-06949,Female,0,Yes,No,1,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,57.53,59.88,0
CUST-06950,Male,0,Yes,Yes,41,Yes,No,Yes,Yes,One year,Yes,Bank transfer,83.32,3649.74,0
CUST-06951,Male,0,No,No,19,No,DSL,Yes,Yes,One year,Yes,Electronic check,75.45,1444.97,0
CUST-06952,Female,1,Yes,No,17,No,Fiber optic,No internet service,No,Two year,Yes,Mailed check,118.0,1935.12,1
CUST-06953,Male,0,Yes,No,1,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Mailed check,68.28,67.99,1
CUST-06954,Male,0,No,Yes,51,Yes,DSL,Yes,No,One year,Yes,Credit card,61.79,3159.02,0
CUST-06955,Male,0,No,Yes,13,No,DSL,No,No internet service,One year,Yes,Mailed check,99.66,1269.83,0
CUST-06956,Female,0,No,No,23,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,53.78,1343.28,0
CUST-06957,Female,1,No,Yes,33,Yes,Fiber optic,No,No,One year,Yes,Mailed check,76.66,2653.17,0
CUST-06958,Male,0,Yes,No,36,Yes,Fiber optic,No internet service,No internet service,Two year,Yes,Bank transfer,78.47,2678.76,0
CUST-06959,Male,0,Yes,Yes,72,Yes,Fiber optic,Yes,No,Two year,No,Electronic check,35.85,2625.37,0
CUST-06960,Male,0,No,No,22,Yes,Fiber optic,No,No,One year,No,Credit card,76.62,1749.25,1
CUST-06961,Female,0,Yes,No,15,No,DSL,Yes,No,Month-to-month,Yes,Electronic check,118.0,1642.62,1
CUST-06962,Male,1,No,No,72,No,Fiber optic,No,No,Two year,Yes,Electronic check,99.1,6933.17,0
CUST-06963,Female,0,No,No,30,Yes,Fiber optic,No internet service,No,One year,Yes,Electronic check,39.82,1291.49,0
CUST-06964,Male,1,No,No,10,Yes,No,No,No,Month-to-month,Yes,Bank transfer,118.0,1195.85,0
